ACN,incident_year,Aircraft 1 | Flight Phase,Environment | Flight Conditions,Environment | Weather Elements / Visibility,Environment | Light,Environment | Ceiling,true_label,predicted_label,score,error_type,text_word_count,text_main
2199537,2025,Initial Approach,,,,,1,1,0.9812645585947888,TP,710,Landed with unauthorized flap setting (Flaps 25).  Writing this after reviewing the CEFA (Cockpit Emulator for Flight Analysis) data and discussing with FOQA gate keepers and concurring with their recommendation.  We were arriving at ZZZ with wind gusts 40+ KTS and a LLWS adversary.  I was pilot monitoring and the CA was the pilot flying.  There were some initial issues with getting set up on the approach that put us a little behind the aircraft.  The conditions were visual and we were able to get situated on the approach by final approach fix with all the checklist completed and configured for landing.  Through 1000 ft we were stable.  At about 800 ft I saw a rapid increase in speed and even called out 'watch speed'.  This speed deviation was only momentary and expected with the high gusty winds reported.  The CA was able to get the speed under control in a timely fashion and we were in visual conditions so didn't feel the need to call a 'Go-around'.  We were stable passing through 500 ft and everything looked good.  We then got multiple GPWS warnings on short final where we both confirmed the flap handle settings multiple times; grabbing and pointing at it.  I must assume we looked at the flap indication gauge but were victims of confirmation bias.  We continued to land; which in the moment I agreed with since we were on short final/in position to make a safe landing; in challenging weather conditions at a busy airport; the plane seemed to be flying fine and we both confirmed multiple times incorrectly that we had the correct flap setting.  On roll out when we reached a safe taxi speed I noticed that the flap gauge was at 25 degrees and immediately thought about the flap load relief feature.  We taxied to the gate uneventfully.  After reading more about the system on the next leg which was the go home leg and reviewing the CEFA recreation; I assume the flaps went back to 25 degrees for load relief and didn't go back down to 30 degrees.  It had been a busy approach and with gusty winds we incorrectly confirmed the flap gauge setting at the time of the GPWS annunciations which led us to land with the incorrect flap settings.  At groundspeed 0 I can definitely say we should have went around and corrected the situation.  If the GWPS is squawking at you something isn't right and 200-300 ft from the ground isn't the time to troubleshoot the situation.My recommendation would be to execute a Go-Around at a GPWS warning below 1000 feet and troubleshoot the issue at a less critical phase of flight.  For me there was definitely somewhat of a snowball effect.  While on vectors for the RNAV arrival approach the Pilot Flying kept 're-cuising' every time we got a new level off descent even though we were already in VNAV PATH with the brackets.  Doing this we eventually lost VNAV PATH right before we were intercepting the final on the approach.  In his defense we were vectored in very tight to the FAF.  So; at 2000 feet with the autopilot on the Pilot Flying was in the box trying to get VNAV PATH.  I suggested that he take over visual; pointing out we were on the PAPIs and needed to start the descent.  I was able 're cruise' the aircraft for him and re-engaged VNAV to get LNAV/VNAV path before 1000 feet.  We were good to go right at 2000 feet before we started down.  Stable at 1000 feet then we get the large speed increase and I am worried about the overspeed but the speed was corrected in a timely fashion and we were stable at 500 feet.  By the time the GPWS alerts came my situational awareness even as pilot monitoring had diminished some and I think confirmation bias led to incorrectly confirming the flap settings.  The handle is something big and easy to look at when thinking about the flap setting but what really matters is the little flap indication gauge.  The best way to mitigate this would be either call a go-around earlier when things start building up or definitely be more go-around oriented when receiving a GPWS warning low tothe ground.
2254596,2025,Initial Approach,IMC,,Daylight,,1,1,0.9812476135294576,TP,571,We were inbound for the ILS 22 in IMC. ATC kept us high and fast. We were at 4000 ft. doing 250kts passing YOMAN. I queried ATC about the altitude before we even got to YOMAN and they still wanted us at 4000 ft. I should have asked to slow down. ATC was very busy. Once they cleared us for the approach we were given 3000 ft. and to slow to 180 kts. The First Officer (FO) went full spoilers and 1500 ft. per minute on the vertical speed. I verbalized to the FO that it wasn't going to work. There was no way we were gonna be able to lose 2100 ft. and slow down in 5 miles. I switched to Approach on 134.9 and then over to Tower. At this point it was all happening fast since we were still too fast and descending too fast. I called that out again. The FO clicked off the Autopilot and were were in a 10 degree nose down pitch. ATC asked if we were gonna be too high as I'm taking over the flight controls to do the go around. ATC then gives us a low altitude alert. Between ATC giving us the low altitude alert; doing the go around in IMC; and the FO now having to take comms we blew through the 2000 ft. ATC gave us. We had 3000 ft. set for the missed approach altitude according to the approach plate and the fact that we were IMC on the ILS approach. As we were passing through 2000 ft. they gave us 3000 ft. and still runway heading. We completed the go around and came back to do the approach again. I kept the flight controls and did the approach and landing. When we came back around ATC did slow us this time but they kept us at 4000 ft. until turning in to the approach inside YOMAN again. I told the FO to ask for the descent and they said they would give it to us in a few seconds because they had departures at westchester (HPN) so I'm assuming that's why we were kept high initially.Cause: Airspeed too fast and altitude too high. I should have initially told ATC it wasn't going to work and to vector us back around. I also should have clearly stated to the FO to slow the descent rate and not worry about trying to save the approach. Suggestions: We should not be kept high and fast on the approach. I think we get so used to doing what ATC says in NY and making it work even when we know we're going to need something that they aren't able to do. Like a sooner descent; a turn in sooner because there's a tailwind and we'll blow through the localizer; or slow down to configure and we aren't able to request it because its so busy or even if we do they can't give it to us. I should have asked to slow down or just done it if we couldn't get a word in to ATC. If we would have been slower and already able to start configuring the aircraft then the altitude/descent wouldn't have been as much of a problem. Next time I will voice the concern right away to ATC instead of just confirming what they wanted us at so we could properly set up for the approach.
2296157,2025,Final Approach,,,,,1,1,0.9802997382414452,TP,540,We were filed for 37000 from ZZZ to Charlotte.  ATC kept us low due to faster traffic in the same direction.  We were finally given 31000 as our final altitude.  We performed some fuel calculations and decided to go to long range cruise to ensure we landed above minimums.  ATC cleared us for the approach to 36L.  The winds were reported as calm.  At the final approach fix; we contacted tower and were cleared to land with winds being 320 at 3 and 3.5 in trail of an Airbus.  The approach was stable; on speed and glideslope.  Just above 500' I disconnected the autopilot.  I maintained GS and at 300' AGL announced I was on the PAPI's.  At apx 100' AGL I began to reduce power and transition to the landing attitude.  We encountered the wake turbulence of the Airbus and the airplane became unstable.  One wing dropped and and I corrected and added some power the other wing dropped then the airplane pushed hard right of centerline then yawed the nose to the left.  I believe we touched a wheel; not hard; but enough to generate wheel speed.  I would say this all happened in about 3 seconds.  The captain called for a go around.  I performed the go around and we went into the go-around sub-mode 1 capturing 1.23 Vs.   I called go around; max thrust; flaps 9.  The captain responded with max thrust set; flaps 9 and positive rate.  I called gear up and he responded with gear up.  The captain called ATC to notify them.  They noted a plane had just departed 36C and gave us a turn to 270.  While starting the turn; the captain made a verbal 'watch your speed' and I noted the submode.  I clicked the TOGA buttons again and we went out of submode 1.  We were climbing about 2300 fpm and I noted we got a RA for the airplane climbing out on the center.  I began lowering the nose; and the RA announced we were clear of the conflict.  The auto pilot was turned on; speed 210 and after takeoff checklist was performed.  We went to 4000'.  At this point we were sent back to approach and told them we were minimum fuel.  The controller said they would make space for us and gave us a vector.  The captain asked if I would like for him to take us in since we were concerned with the fuel.  I agreed as I noted I was starting to be overloaded.  We came back around and landed with no issue.Landing behind a large aircraft with calm winds caused an unstable approach late in the landing.Several suggestions.  1. I should add the go around flow to my landing brief noting the departures and their paths. 2.  I was focused on the fuel issue more than I needed to be at this point.  Perhaps this caused me to desire to land the airplane more than execute the early go around. 3.  When given calm winds; I should be in a more heightened state of awareness of wake.  While we were given winds 320 @ 3; it was not enough to clear the wake.4. Be aware of the go around submodes and what they mean.
2304383,2025,Final Approach,VMC,,,,1,1,0.978874825220055,TP,531,While on the visual approach to 26R; we were cleared with an airspeed of 170 knots to OWELL. Earlier in the approach we had been advised by ATC that we would be following a Boeing 777 and to caution wake turbulence. We had encountered their wake multiple times on the downwind with some airspeed fluctuations and turbulence.At this time currently we were on a base to final turn approximately 15 miles from the runway. I was PF and hand flying the visual approach. We intercepted the glideslope and localizer around 200 knots and 4000ft and began down on the final approach to runway. We had been fully configured at flaps 30 with the gear down just past OWELL; as briefed; and began to slow up to our Final Vapp.At this time I called for Vapp and the first officer mistakenly bugged 138 knots; which was incorrect. The actual Vref was 123 knots and with an additive of 5 knots should have been 128 knots. Passing through 1000ft we made the 1000ft callouts and were approximately 160 knots and slowing. At this time we were encountering airspeed fluctuations of plus or minus 7 knots due to wake turbulence from preceding Boeing 777. Around our 500 foot gate we were approximately 145 knots with a fluctuation of about plus or minus 5 knots due to the wake and were on a stable descent path to land. And the Captain noted he was slowing the aircraft and stable. Around the 500 foot gate the FO realized he had made a mistake and told me that he had bugged in the wrong Vapp while correcting it. I proceeded to slow the aircraft to the correct speed of 128 knots. A normal landing in the touchdown zone was made and we exited off at the first high speed exit. An uneventful taxi to the gate ended the flight.It wasn't until the roll out that we realized that there was a chance that we might have exceeded the 500 ft stabilized approach criteria of Vapp plus 15 knots. By the time the FO moved the speed bug to 128 knots. I looked at saw our speed around 140 knots and thought it was still within the limits; not taking into account our previous slightly faster speed. In hindsight having to change the speed bug at the low of an altitude; should've warranted a go-around.There were several possible causes for the error setting the wrong final approach speed occurred for several reasons. The first being confirmation bias since the FO and I both usually fly the 767.  An airspeed of 138kits is a typical final approach speed so it did not appear abnormal. Second would be high workload. ATC was doing training during our approach and override the primary controllers instructions. Since I was hand flying; this increased the workload of the FO. There were multiple times where we received a clearance to turn or descend on the downwind/approach; followed by an ATC supervisor correction to the radar vectors or approach clearance. Finally; fatigue likely played a factor. It was the end of a four day trip; and we had a van time of XA:55 in ZZZ local.
2285075,2025,Final Approach,,,Daylight,,1,1,0.9783090267256418,TP,85,On a visual approach below 1000 feet; while running the landing checklist we received the 'glideslope' annunciation.  I looked out the window and saw that we were low enough to have 4 red lights on the PAPI.  I stated '4 reds' and within a second or two it was three red lights.  Neither the captain or I called for a go around; though in the debriefing we agreed that we should have gone around for the unstable approach at what I think was about 500'.
2276316,2025,Final Approach,VMC,,,,1,1,0.9769744094463492,TP,488,Our flight was delayed on departure due to ZZZ1 weather.  The inbound flight diverted and arrived in ZZZ1 late.  We had a 2-hour delay from XA25 to XC29.  We were all pretty tired by the time we started the descent into ZZZZ.  The captain was PM the FO was PF.  The descent was a series of descend to altitudes with a VVI (Vertical Velocity Indicator).  For example; descend to FL250 at 2500 FPM; continue descent to FL130 at 2000 FPM; speed 310.  A high-speed descent was approved.  Our arrival was the ZZZZZ for Runway XXL; high speed approved; the FO slowed speed from 290 to 270; then slow to 240 kts.  Flaps 1.  We descended thru the area with some storms and with minor course deviations. Before ZZZZZ we were cleared direct to ZZZZZ1 on LOC XXL on a very tight approach. Cleared to descend to 6000 ft; turn left heading 110 to intercept localizer; descend to 5000 ft.  Then ATC apologized and said we had traffic off right side now we must level at 5500.  I set the MCP (Mode Control Panel) altitude to 5500 and we quickly leveled there. We went above the glide path and got high.  I extended ZZZZZ2.  ATC asked us if we could get down; we discussed and agreed we could continue the approach.  We were level at 5500. Then cleared for the approach; approach was selected.  The captain set 5000 then the Relief Pilot said we needed lower and we set 3000 to capture. Fully configured with f30 gear; speed at 165kts; In visual conditions runway in sight.  The tower offers a visual approach as the field was visible; the captain accepted.  We were in visual conditions throughout the approach.We were high and in alt capture; the captain (PM); asked the FO(PF) to descend; the Relief Pilot also said to descend.  The captain selected FLCH for the FO; the FO turned off the AP (Autopilot) and selected speed brakes.  We were fully configured and at target speed by this point.  We quickly got 2 dots below path down to 3000 ft and more slowly down to 2500 feet.  The GS captured briefly; but we descended thru the GS and lost the vertical guidance bar in the PFD (Primary Flight Display) and the HUD. The captain directed FO to level off to recapture from below. Tower again offered visual approach we accepted visual approach.  The tower asked if we were able to continue and we said yes.  FO continued to slowly descend at 2-300 fpm but still below path.  The captain and the Relief Pilot directed the FO to level off again.  Glide path came alive at 2500 feet.  We slowly got back within a dot of the path by 2000 ft (550 AGL).  The tower asked if we were OK to land; we said yes. The landing was OK.  We had a long debriefing after we set brakes at the gate.
2273417,2025,Final Approach,VMC,,Daylight,,1,1,0.9759688670126055,TP,989,"The flight from ZZZ1 to ZZZ was going smoothly and flawlessly. Approaching ZZZ; on the ZZZZZ X RNAV Arrival; ZZZ cleared the flight to 11000 feet and maintain 300 KIAS. Approaching ZZZZZ1 intersection; we were sent to ZZZ Approach Control. ZZZ Approach. Cleared us to slow to 250 KIAS and descent to 7000 MSL; shortly after; 5000; and 4000 MSL. Things were happening fast as it usually does a ZZZ.Just before ZZZZZ2 intersection; Approach began giving us vectors to the ILS XXR and cleared to 'intercept the course to XXR; maintain 170 KIAS or greater.' In an effort to help ZZZ with spacing I kept the speed selected at 185 KIAS; a comfortable speed for me on a visual approach with ample time to be stable above 1000' AGL. After calling the airport in site; at the request of ZZZ Approach; we were 'cleared for the visual XXR.' The approach was going smoothly until reaching 2800 MSL on the ILS glide path; I; the Captain PF (pilot flying) called for landing gear down"" and I selected Managed Speed per SOP. I was outside looking at the runway for a few seconds; when the FO (First Officer) PM (pilot monitoring) called out ""Speed! Speed! Speed!"" The Managed Speed directed the Auto Thrust (A/T) system to SPEED mode and 250 KIAS (Caused by failure to Activate the Approach Phase of the flight either manually or by passing the ""Circle D""). By the time the FO PM made the call out; the airspeed was approaching VMO Flaps 2 and the aircraft was on the glide-slope descending. Seeing how close it was to 'Red Line' I disconnected the Auto Pilot (AP) and leveled the aircraft. I was unaware that when disconnecting the AP somehow the Auto Throttles (A/T) was disconnected and I ultimately had no control of the airspeed. Speed continued to increase into a Flap 2 Overspeed (+15) as I pulled the speed knob to Selected speed and randomly to 119 KIAS to gain control of the A/T system. At that time; we were unstable so I called for the discontinuation of the approach above 1000 AGL and attempted to slow the airspeed. As the aircraft continued to gain speed; in an effort to regain A/T control; I advanced the thrust levers to TOGA and then back to CLB. The A/T engaged in the THR CLB/SRS/GA Track auto flight modes as it should. Since we had already passed the altitude of 2200; set by the FO PM but unconfirmed by me; the A/T remained in THR CLB Go-around mode with climb thrust. I Called for Flaps 1 as the speed continued to climb to Flaps 1 VMO +9 by the time the flaps were selected up. While I was troubleshooting; the FO PM reported a 'missed approach' and ZZZ Tower instructed us to 'maintain 2200 and fly the runway heading.' We had already climbed above 2200 feet to approximately 2600 MSL. During the heat of the moment; fixated on flying the aircraft; I did not hear 2200 feet. I continued to try to decrease airspeed and climb to the missed approach altitude of 4000 MSL to get us farther away from the ground. The next callout from the FO PM was 'maintain 2200 feet.' As the FO PM stated that; the Tower cleared us to 3000 feet and shortly after; 4000 feet. In the mean time I realized that the A/T was in the incorrect mode leading me to disconnect and again re-connected the A/T. Once everything was under control; we vectored back to the Runway XXR approach and landed without further incident. During the very high workload time I overspeed Flaps 2; and Flaps 1; unknowingly retracted the landing gear at LGO Retract +19; and reached a speed of 285 KIAS below 10000 MSL. Upon arriving at the gate I entered the flap overspeed into the logbook as required. Later in the evening while reviewing the incident on our flight review application; I became aware that we had also exceeded the maximum landing gear retract speed. I immediately notified Maintenance Control of the gear overspeed. Maintenance Control reported no damage due to the overspeed conditions and there was no further incident. This was definitely the worst incident I have encountered in my airline career.Cause: As the Captain PF; I take full responsibility for the entire event. The scenario started with both pilots missing the approach mode activation of the FMS. A fairly common error that is usually easily corrected. Additionally; when instructed to maintain XXX or greater on the approach; I am going to fly the slower speed allowing more buffer from VMO and more reaction time should I ever find myself in a similar event as this. As silly as it may seem; I think a contributing factor to the recovery becoming so elevated was that I am recently using a noise cancelling headset. As I would in the past; while looking outside I did not hear the thrust increase; the speed had already increased drastically before the FO PM noticed and informed me about the increasing speed. By the time that I became aware of the improper A/T condition; with startle factor; I was immediately in a bad place. The inadvertent disconnection of the A/T drove me even further into the undesirable state and I prioritized flying the aircraft while keeping it on an acceptable lateral path and in a climb away from the ground. As Airbus pilots; the Airbus Auto-Thrust system frequently reviewed to prevent situations like this. I now know; first hand; how serious this scenario can become. I will be reviewing the AB A/T system in depth to prevent this from happening to me again.In high workload and high stress situations like this it is very hard to recall the actions taken to cause or mitigate problems like this. The safety software application was an incredible tool to make his a positive learning experience for me."""
2217389,2025,Final Approach; Initial Approach,VMC,,,,1,1,0.9759035204650938,TP,328,I was PF and the Captain was PM. Winds were very gusty a ZZZ with LLWS advisories in effect due to a storm system passing through. The Captain and I both had briefed the possibility of a go around due to LLWS and the gusts that were reported up to 45kts at the time. We set up for the RNAV XX to maximize our chances of a stable approach in the given conditions. Aircraft Y departed ZZZ when we were on a 6 mile final and reported gains and losses of 15kts. As we descended on the RNAV XX; conditions began to deteriorate. I was letting the autopilot fly the approach so I could give a little more attention to our airspeed as we were experiencing gains and losses in airspeed by 20kts. Shortly as descending on the RNAV; we started to experience moderate turbulence; in which one jolt caused the autopilot to kick off. I immediately took control and I already had my hand on the yoke and continued to hand fly it on the RNAV. Tower reported a wind shear alert when we were on about a 3 mile final for gains and and losses in 20kts on the field (we could hear the alarms going off in the background of his transmission). I got slightly below Vapp and before I could add a power adjustment back in; we had a loss in airspeed due to wind shear which caused a brief activation of the stick shaker; not longer than one second. I immediately added power back in for the correction and the Captain called for a go-around. Upon completion of the go-around; I elected to transfer controls to him for the second attempt. Fortunately; the winds had considerably calmed down by the second attempt and the Captain landed.Suggestion: Better power management so that I have a little more airspeed on approach to ensure that I do not get slow; especially in gusty wind shear conditions
2283033,2025,Final Approach,VMC,Cloudy,Daylight,1800,1,1,0.9755350985467838,TP,670,This report is to document the multiple approach changes that occurred as well as a low altitude sink rate warning on approach into Guatemala City.  One hour out from landing; the winds in MGGT were variable at 4.  We briefed the ILS Z Rwy 02.  The briefing and descent check were completed well before top of descent.  Approaching the descent point we noted the ATIS was calling the active runway 20 with winds 120/4; BKN 1800 ft with Towering Cumulus and unrestricted visibility.  We completed the brief and set up for RNP Y Rwy 20 prior to top of descent.  We requested and MGGT Center cleared us to GT566 (IAF).  On initial contact with La Aurora Approach we were cleared direct to KATAS for the VOR Z Rwy 20.   We stated we were prepared for the RNP Y and requested clearance for that; but approach said they were unable due to traffic.  We briefed and loaded the VOR Z Rwy 20 and proceeded direct to KATAS.  We briefed the VOR Z to 20 and were on path for the approach.  Approximately 5 minutes from KATAS; we were issued holding instructions with no EFC; however it was clear we were stacked in holding with two aircraft below us at KATAS.  We established a bingo for SLP of 7.5 and with 9.5 onboard; we estimated we had at least 20 minutes of holding and all should workout if the preceding aircraft were given clearances without much delay.  We notified dispatch; FAs; and passengers and completed 2 turns in holding.  Entering the third turn in holding; we were given vectors in a partial box pattern and eventually a greater than ninety degree turn direct to KATAS with clearance for the approach.  The vectors complicated the approach unnecessarily and resulted in an overshoot of the inbound course to KATAS and a minor S turn to final.We were fully stable at 1;000 ft with checklist complete; configured with gear/30 flaps; on path and on target speed of 152 knots with the runway in sight.  At approximately 500 feet we had a sustained gain in airspeed of about 15 knots.  I pulled about two knob widths of power.  The airspeed stayed at 160 and we were showing one red on the 3.5 degree PAPI.  I attempted to lower the nose to get back to the path and we got our first sink rate warning.  We were visual and I made a small correction to raise the nose but stay on a one red; three white PAPI indication to correct the sink rate.  I pulled another knob width of power to reduce the airspeed and attempted to lower the nose slightly to regain a 1000 ft aim point and we again got a sink rate warning.  I didn't want to reduce power any more in case we lost the added headwind.  I corrected again raising the nose slightly and shifted my aim point to 1500 ft.  Our speed was holding at 160.  We were within stable approach criteria and I continued to landing.  We touched down at about 2;500 feet and the rollout and taxi were uneventful.Per FM; for sink rate warnings at or below 500 ft the PF action is to execute a missed approach unless in visual conditions and the Captain determines that the momentary deviation is being immediately and safely corrected.  We were in visual conditions the entire final approach.  I did feel I was making immediate and safe corrections; and we were still in a safe position to land after the sink rate was corrected.  I also knew from experience that the first part of Rwy 20 has a pronounced downslope.  The unique slope of runway 20 would partially mitigate the threat of a slightly elevated vertical speed.  In addition; I considered the threats of a missed approach in mountainous terrain with an approach controller who was having difficulty managing arrivals.  Overall I felt it was safer to continue the approach if a safe; controlled landing could be made in the touchdown zone.
2271966,2025,Initial Approach,VMC,,Night,,1,1,0.9743450834800436,TP,605,I was PM; FO was PF. The weather was CAVOK and calm. Upon initial call-up with Approach; I requested from the Approach Controller vectors to final for the ILS XXR and was told to expect that. PF maintained level 3 automation until approximately 200 feet above minimums while established and stabilized on the approach. After disconnecting the autopilot; the PF announced 'I'm going to go 3 red; 1 white;' which was something not briefed during the approach briefing. The runway has a long displaced threshold; I looked at the approach plate notes to see if there was any guidance about the height above the threshold in reference to the visual glideslope and did not find any. I thought that I would have to debrief with the FO about this decision after we landed and parked. Very soon afterwards; I realized that we were were 4 red on the visual glideslope; we were approximately 200 feet above the field and our screen height was close to the end of the runway. I called 'Glideslope; glideslope' whilst simulataneously the EGWPS sounded an audible alarm 'GLIDESLOPE; GLIDESLOPE' as the vertical track depicted flashing yellow. The FO replied 'clear my flight director.' I immediately replied; 'My controls.' I advanced the thrust levers to TO/GA; and flew the airplane at approximately an 8 degree pitch up attitude. I told the FO to advise ATC of our go-around; and called 'Flaps 2; gear up.' I called for heading; but the FO did not give me heading on the guidance panel. Tower asked for the reason for the go-around; I said 'Unstable.' The FO replied on radio; 'Unstable.' Reaching 2000 feet I called out 'Climb sequence; After Take off Checklist' and '1000 to go.' We returned to 3;000. I commanded the FO to rebuild the approach; get new landing numbers based on our new fuel amount; briefed the approach a second time; called for After Takeoff Checklist; Descent Checklist; and then flew the aircraft on localizer; on glideslope; all the way to the touchdown markers; landing approximately 1;200 feet past the threshold and vacated the runway at taxiway F. Upon the debrief; I allowed the FO to debrief the flight as to what he saw it and he said that 'I took the controls before he could do the go-around himself.' I replied that both I and the airplane were calling for you to correct the deviation and you did not say 'correcting;' or 'going around;' but instead said 'clear my flight director.' I reminded the FO that night EGPWS aural warnings cannot be disregarded and that since he did not take immediate action to correct the unstabilized approach; but rather indicated that he chose to continue by stating 'Clear my flight director.' I reminded the FO we cannot cross the threshold at less than 50 feet screen height and that dipping below the visual glideslope to shorten the runway landing distance reduces our margins of safety and is unacceptable; that the displaced threshold on the runway is there for a reason.Cause: The FO's poor judgment to not correct the deviation before it got worse. The FO decided to deviate from the standard operating procedures and violated the stabilized approach criteria; did not recognize the risk of flight and failed to execute a go-around on his own.Suggestions: We need to continue stressing to the pilots the importance of maintaining vertical approach guidance all the way to the touchdown markers. As this event proves; the normalization of deviance when it comes to flying lower than the glideslope is a serious risk of safety amongst the fleet and it needs to be stopped immediately.
2274912,2025,Initial Approach,,,,,1,1,0.974023699677895,TP,379,In a non VNAV 700; flying the GPS Approach to XXL ZZZ which did not have PAPIs or VASIs. ATC kept us high for this approach as there were multiple aircraft in the vicinity. Cloud bases were broken and around the same altitude as the final Altitude on the approach. We were cleared for the approach inside ZZZZZ with vectors to final and cleared to an altitude until established. It's been a good amount of time since (FO) First Officer flew a Continuous Descent Final Approach (CDFA) approach; and got behind the aircraft; so I coached. I might have thrown him off by telling him to fly in NAV not APPCH; but I had to remind to set next altitude and that he would need 1500 fpm to get to the next altitude by the Final approach fix. I said 'point 2' and we were going through landing checklists or talking to ATC because next thing I know I see that we're at 1700 FPM VSI; low; and at the same time ATC is telling us we are registering a low altitude event. I tell the FO to go around but it doesn't register immediately so I walk him through the go around. As we go around ATC asked the reason for the go around and I said unstable. We go around and get the same exact set up for the approach from ATC; but this time the FO was prepared; setting up for the approach early; and making sure we only go 700 FPM descent after the final approach fix. The second approach and landing was stable and uneventful.The FO was behind the aircraft; was reminded to go from heading to NAV (or APPCH) then set next altitude; then set minimums after arriving at 2000. Possibly rolled the vertical speed knob too quickly; was paying attention to the Flight director and not the snowflake. Without the VASI or PAPIs had no visual frame of reference if we were high or low.Suggestion: Preparing for the approach a little earlier; understanding the descent rate needed before the FAF; and only doing 1 click at a time on the vertical speed knob while flying with autopilot. I told him to practice more CDFA approaches where the autopilot isn't coupled to VNAV.
2204251,2025,Final Approach,IMC,,,,1,1,0.9721193831199486,TP,775,"I the First officer Started the leg segment as pilot flying. The flight was uneventful until approach was started. As we got closer to ZZZ the weather conditions continued to deteriorate. We both discussed and decided that Autoland would be the best course of action. We decided the captain would take the controls. We briefed that if the conditions improved that I would take the controls back and complete the segment. After a positive transfer of controls; we briefed the Autoland from the briefing guide. Went through and talked about different expectations and threats about Autoland including the go-around. Then conducted a full arrival and approach briefing. We had all the required equipment. We set up for runway XXR. After we received landing data we decided due to being a shorter and wet runway we would do flaps 40 and auto brakes 3. As we begin getting vectors ATC notified us we would be vectored thru the approach course for separation. We rejoined the approach and engaged the second autopilot. We were completely configured flaps 40 at target airspeed with the landing checklist complete by 1;500 ft RA. All FMA annunciations were correct. The appropriate call outs were made. As we got closer to the runway about 50-70 feet RA the autopilot disengaged. We both experienced the startle and surprise affect. The aircraft nose pitched down quickly. The captain applied back pressure to the elevator to arrest a higher than normal descent rate. The aircraft made contact with the runway which resulted in a bounced landing. We commenced a go-around and all of the callouts were made. During the go-around HDG mode would not engage; we recycled the flight directors. We overshot our heading by about 15 degrees. I ask for the aircraft to come left as HDG as mode was restored. We started to increase speed; I called Check Speed"" which was promptly corrected. We were expecting a published go around procedure but received a different heading and altitude. ATC asked for a reason for go-around during a high area of vulnerability. I asked them to standby. When we got established downwind and in a medium area of vulnerability we discussed fuel; our alternate; spoke briefly about what happened; and plans for the Autoland if it were to disconnect again. I also brought up on the bounced landing the off-scheduled light illuminated. We went through the procedure and the aircraft was confirmed to be set to the correct elevation. We reprogramed the FMC and set up for a second approach. We did not get a chance to make a PA to the passengers or call the Flight Attendants. During the second attempt we were fully configured flaps 40; landing checklist complete; FMA normal by 1;500ft RA. The second attempt was successful and uneventful. After the flight concluded we had a very thorough debrief that included the entire flight from start to finish. After we ran the termination checklist we debriefed on what went wrong with the Autoland and the missed approach and also what went well in regards to handling the startle and surprise of the autopilot disconnecting. We spoke in great detail of the missed approach and the Autoland procedure. We spoke about our high angle of attack during the bounce/go-around and the potential for a tail strike. Due to the possibility of a tail strike the captain did conduct a post flight exterior inspection and found no evidence of a tail strike. I did learn a lot about the Autoland capabilities; vulnerabilities; and how to be more aware as a pilot monitoring. The captain debriefed the Flight Attendants; and the outbound captain. Throughout the entirety of the flight the safety of the aircraft or the passengers was never in jeopardy. All SOP's were compiled with and a safe go-around was initiated. In conclusion I believe we handled the situation well. We communicated as a crew and put the flight path first.During a go-around from XXR in ZZZ; ATC issued instructions for an altitude of 2000 and right turn to a heading. Immediately after I was asked for a reason for the  go-around. Due to this being a high area of vulnerability I asked ATC to standby.  During the go-around I was the pilot monitoring.  As we did; our call outs heading mode would not engage. I recycled the flight directors and reselected HDG mode. During this time we passed our heading by about 15 degrees. I stated the aircraft needed to come back to the left and it was promptly corrected. This was a brief and minor deviation.  We were never informed of any deviation. I take full responsibility for the deviation."""
2220146,2025,Landing,VMC,,,,1,1,0.9720282185645868,TP,78,We were given an early change of arrival runway to runway XX.   The approach was flown at high speed but stable approach criteria was met.   During the final 30ft power was reduced to idle causing the aircraft sink rate to increase.   The aircraft bounced on the runway and the captain attempted to recover the landing but a second bounce occurred.   I called for a baulked landing go around as it became obvious that any further attempt was unsafe.
2252206,2025,Final Approach,VMC,,,,1,1,0.9706147861432493,TP,115,Approach into ZZZ on the ZZZZZ for ILSXXR ZZZZZ1 transition. LNAV/VNAV PTH until ZZZZZ2 then armed APP mode. Gear down flaps 15 speed 180 approaching ZZZZZ3 at 1800 feet. I called for flaps 30 and landing checklist. Aircraft then pitched up and rolled slightly which caused airspeed to decay. I immediately added thrust; turned off autopilot and pitched down to regain airspeed. This caused the aircraft to go slightly below glideslope so I leveled off to regain glide path. ATC issued low altitude alert as a precaution. We were visual with 3 red 1white on PAPI. Aircraft was fully configured before 1000 feet and stable before 500 feet. We reported to ATC and landed uneventfully.
